"R.예술, 스포츠 및 여가관련 서비스업(90~91)","전체","5-10년미만",3653,3406,247,2963,159.6,23262
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","전체","10년이상",5244,4667,576,6913,161.7,25250
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","남","전근속",3934,3660,274,3284,163.0,67325
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","남","1년미만",2671,2663,8,93,149.7,12773
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","남","1-3년미만",3197,3095,102,1220,165.4,16377
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","남","3-5년미만",3601,3393,208,2498,169.1,8421
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","남","5-10년미만",4022,3729,293,3517,164.0,13433
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","남","10년이상",5762,5090,672,8067,166.9,16322
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","여","전근속",2970,2816,155,1856,150.6,49662
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","여","1년미만",2183,2180,4,44,139.7,11366
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","여","1-3년미만",2624,2532,92,1107,154.3,13234
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","여","3-5년미만",2960,2796,164,1974,156.0,6305
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","여","5-10년미만",3149,2965,184,2206,153.4,9829
"R.예술, 스포츠 및 여가관련 서비스업(90~91)","여","10년이상",4295,3895,400,4803,152.3,8928
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전체","전근속",3421,3152,269,3230,156.9,222284
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전체","1년미만",2502,2495,7,87,149.6,46187
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전체","1-3년미만",2840,2742,98,1179,154.6,59302
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전체","3-5년미만",3200,3064,135,1625,158.2,28503
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전체","5-10년미만",3700,3336,364,4370,162.0,49182
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","전체","10년이상",5195,4379,816,9789,161.6,39110
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","남","전근속",3888,3529,359,4307,161.9,139694
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","남","1년미만",2847,2838,9,110,155.1,25523
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","남","1-3년미만",3131,3015,116,1393,158.8,35767
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","남","3-5년미만",3576,3418,158,1895,165.3,17971
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","남","5-10년미만",4188,3717,471,5647,167.7,31918
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","남","10년이상",5629,4651,978,11737,163.1,28516
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","여","전근속",2631,2513,117,1409,148.5,82590
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","여","1년미만",2076,2071,5,58,142.8,20665
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","여","1-3년미만",2398,2327,71,853,148.3,23535
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","여","3-5년미만",2558,2461,97,1163,146.0,10532
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","여","5-10년미만",2799,2632,167,2008,151.3,17264
"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)","여","10년이상",4028,3649,379,4544,157.6,10594
